index,raw_24bit,timestamp_ms
570,0,71
571,0,71
572,0,71
573,0,71
574,0,71
575,0,71
576,0,72
577,0,72
578,0,72
579,0,72
580,0,72
581,0,72
582,0,72
583,0,72
584,0,73
585,0,73
586,0,73
587,0,73
588,0,73
589,0,73
590,0,73
591,0,73
592,0,74
593,0,74
594,0,74
595,0,74
596,0,74
597,0,74
598,0,74
599,0,74
600,0,75
601,0,75
602,0,75
603,0,75
604,0,75
605,0,75
606,0,75
607,0,75
608,0,76
609,0,76
610,0,76
611,0,76
612,0,76
613,0,76
614,0,76
615,0,76
616,0,77
617,0,77
618,0,77
619,0,77
620,0,77
621,0,77
622,0,77
623,0,77
624,0,78
625,0,78
626,0,78
627,0,78
628,0,78
629,0,78
630,0,78
631,0,78
632,0,79
633,0,79
634,0,79
635,0,79
636,0,79
637,0,79
638,0,79
639,0,79
640,0,80
641,0,80
642,0,80
643,0,80
644,0,80
645,0,80
646,0,80
647,0,80
648,0,81
649,0,81
650,0,81
651,0,81
652,0,81
653,0,81
654,0,81
655,0,81
656,0,82
657,0,82
658,0,82
659,0,82
660,0,82
661,0,82
662,0,82
663,0,82
664,0,83
665,0,83
666,0,83
667,0,83
668,0,83
669,0,83
670,0,83
671,0,83
672,0,84
673,0,84
674,0,84
675,0,84
676,0,84
677,0,84
678,0,84
679,0,84
680,0,85
681,0,85
682,0,85
683,0,85
684,0,85
685,0,85
686,0,85
687,0,85
688,0,86
689,0,86
690,0,86
691,0,86
692,0,86
693,0,86
694,0,86
695,0,86
696,0,87
697,0,87
698,0,87
699,0,87
700,0,87
701,0,87
702,0,87
703,0,87
704,0,88
705,0,88
706,0,88
707,0,88
708,0,88
709,0,88
710,0,88
711,0,88
712,0,89
713,0,89
714,0,89
715,0,89
716,0,89
717,0,89
718,0,89
719,0,89
720,0,90
721,0,90
722,0,90
723,0,90
724,0,90
725,0,90
726,0,90
727,0,90
728,0,91
729,0,91
730,0,91
731,0,91
732,0,91
733,0,91
734,0,91
735,0,91
736,0,92
737,0,92
738,0,92
739,0,92
740,0,92
741,0,92
742,0,92
743,0,92
744,0,93
745,0,93
746,0,93
747,0,93
748,0,93
749,0,93
750,0,93
751,0,93
752,0,94
753,0,94
754,0,94
755,0,94
756,0,94
757,0,94
758,0,94
759,0,94
760,0,95
761,0,95
762,0,95
763,0,95
764,0,95
765,0,95
766,0,95
767,0,95
768,0,96
769,0,96
770,0,96
771,0,96
772,0,96
773,0,96
774,0,96
775,0,96
776,0,97
777,0,97
778,0,97
779,0,97
780,0,97
781,0,97
782,0,97
783,0,97
784,0,98
785,0,98
786,0,98
787,0,98
788,0,98
789,0,98
790,0,98
791,0,98
792,0,99
793,0,99
794,0,99
795,0,99
796,0,99
797,0,99
798,0,99
799,0,99
800,0,100
801,0,100
802,0,100
803,0,100
804,0,100
805,0,100
806,0,100
807,0,100
808,0,101
809,0,101
810,0,101
811,0,101
812,0,101
813,0,101
814,0,101
815,0,101
816,0,102
817,0,102
818,0,102
819,0,102
820,0,102
821,0,102
822,0,102
823,0,102
824,0,103
825,0,103
826,0,103
827,0,103
828,0,103
829,0,103
830,0,103
831,0,103
832,0,104
833,0,104
834,0,104
835,0,104
836,0,104
837,0,104
838,0,104
839,0,104
840,0,105
841,0,105
842,0,105
843,0,105
844,0,105
845,0,105
846,0,105
847,0,105
848,0,106
849,0,106
850,0,106
851,0,106
852,0,106
853,0,106
854,0,106
855,0,106
856,0,107
857,0,107
858,0,107
859,0,107
860,0,107
861,0,107
862,0,107
863,0,107
864,0,108
865,0,108
866,0,108
867,0,108
868,0,108
869,0,108
870,0,108
871,0,108
872,0,109
873,0,109
874,0,109
875,0,109
876,0,109
877,0,109
878,0,109
879,0,109
880,0,110
881,0,110
882,0,110
883,0,110
884,0,110
885,0,110
886,0,110
887,0,110
888,0,111
889,0,111
890,0,111
891,0,111
892,0,111
893,0,111
894,0,111
895,0,111
896,0,112
897,0,112
898,0,112
899,0,112
900,0,112
901,0,112
902,0,112
903,0,112
904,0,113
905,0,113
906,0,113
907,0,113
908,0,113
909,0,113
910,0,113
911,0,113
912,0,114
913,0,114
914,0,114
915,0,114
916,0,114
917,0,114
918,0,114
919,0,114
920,0,115
921,0,115
922,0,115
923,0,115
924,0,115
925,0,115
926,0,115
927,0,115
928,0,116
929,0,116
930,0,116
931,0,116
932,0,116
933,0,116
934,0,116
935,0,116
936,0,117
937,0,117
938,0,117
939,0,117
940,0,117
941,0,117
942,0,117
943,0,117
944,0,118
945,0,118
946,0,118
947,0,118
948,0,118
949,0,118
950,0,118
951,0,118
952,0,119
953,0,119
954,0,119
955,0,119
956,0,119
957,0,119
958,0,119
959,0,119
960,0,120
961,0,120
962,0,120
963,0,120
964,0,120
965,0,120
966,0,120
967,0,120
968,0,121
969,0,121
970,0,121
971,0,121
972,0,121
973,0,121
974,0,121
975,0,121
976,0,122
977,0,122
978,0,122
979,0,122
980,0,122
981,0,122
982,0,122
983,0,122
984,0,123
985,0,123
986,0,123
987,0,123
988,0,123
989,0,123
990,0,123
991,0,123
992,0,124
993,0,124
994,0,124
995,0,124
996,0,124
997,0,124
998,0,124
999,0,124
1000,0,125
1001,0,125
1002,0,125
1003,0,125
1004,0,125
1005,0,125
1006,0,125
1007,0,125
1008,0,126
1009,0,126
1010,0,126
1011,0,126
1012,0,126
1013,0,126
1014,0,126
1015,0,126
1016,0,127
1017,0,127
1018,0,127
1019,0,127
1020,0,127
1021,0,127
1022,0,127
1023,0,127
1024,0,128
1025,0,128
1026,0,128
1027,0,128
1028,0,128
1029,0,128
1030,0,128
1031,0,128
1032,0,129
1033,0,129
1034,0,129
1035,0,129
1036,0,129
1037,0,129
1038,0,129
1039,0,129
1040,0,130
1041,0,130
1042,0,130
1043,0,130
1044,0,130
1045,0,130
1046,0,130
1047,0,130
1048,0,131
1049,0,131
1050,0,131
1051,0,131
1052,0,131
1053,0,131
1054,0,131
1055,0,131
1056,0,132
1057,0,132
1058,0,132
1059,0,132
1060,0,132
1061,0,132
1062,0,132
1063,0,132
1064,0,133
1065,0,133
1066,0,133
1067,0,133
1068,0,133
1069,0,133
1070,0,133
1071,0,133
1072,0,134
1073,0,134
1074,0,134
1075,0,134
1076,0,134
1077,0,134
1078,0,134
1079,0,134
1080,0,135
1081,0,135
1082,0,135
1083,0,135
1084,0,135
1085,0,135
1086,0,135
1087,0,135
1088,0,136
1089,0,136
1090,0,136
1091,0,136
1092,0,136
1093,0,136
1094,0,136
1095,0,136
1096,0,137
1097,0,137
1098,0,137
1099,0,137
1100,0,137
1101,0,137
1102,0,137
1103,0,137
1104,0,138
1105,0,138
1106,0,138
1107,0,138
1108,0,138
1109,0,138
1110,0,138
1111,0,138
1112,0,139
1113,0,139
1114,0,139
1115,0,139
1116,0,139
1117,0,139
1118,0,139
1119,0,139
1120,0,140
1121,0,140
1122,0,140
1123,0,140
1124,0,140
1125,0,140
1126,0,140
1127,0,140
1128,0,141
1129,0,141
1130,0,141
1131,0,141
1132,0,141
1133,0,141
1134,0,141
1135,0,141
1136,0,142
1137,0,142
1138,0,142
1139,0,142
1140,0,142
1141,0,142
1142,0,142
1143,0,142
1144,0,143
1145,0,143
1146,0,143
1147,0,143
1148,0,143
1149,0,143
1150,0,143
1151,0,143
1152,0,144
1153,0,144
1154,0,144
1155,0,144
1156,0,144
1157,0,144
1158,0,144
1159,0,144
1160,0,145
1161,0,145
1162,0,145
1163,0,145
1164,0,145
1165,0,145
1166,0,145
1167,0,145
1168,0,146
1169,0,146
1170,0,146
1171,0,146
1172,0,146
1173,0,146
1174,0,146
1175,0,146
1176,0,147
1177,0,147
1178,0,147
1179,0,147
1180,0,147
1181,0,147
1182,0,147
1183,0,147
1184,0,148
1185,0,148
1186,0,148
1187,0,148
1188,0,148
1189,0,148
1190,0,148
1191,0,148
1192,0,149
1193,0,149
1194,0,149
1195,0,149
1196,0,149
1197,0,149
1198,0,149
1199,0,149
1200,0,150
1201,0,150
1202,0,150
1203,0,150
1204,0,150
1205,0,150
1206,0,150
1207,0,150
1208,0,151
1209,0,151
1210,0,151
1211,0,151
1212,0,151
1213,0,151
1214,0,151
1215,0,151
1216,0,152
1217,0,152
1218,0,152
1219,0,152
1220,0,152
1221,0,152
1222,0,152
1223,0,152
1224,0,153
1225,0,153
1226,0,153
1227,0,153
1228,0,153
1229,0,153
1230,0,153
1231,0,153
1232,0,154
1233,0,154
1234,0,154
1235,0,154
1236,0,154
1237,0,154
1238,0,154
1239,0,154
1240,0,155
1241,0,155
1242,0,155
1243,0,155
1244,0,155
1245,0,155
1246,0,155
1247,0,155
1248,0,156
1249,0,156
1250,0,156
1251,0,156
1252,0,156
1253,0,156
1254,0,156
1255,0,156
1256,0,157
1257,0,157
1258,0,157
1259,0,157
1260,0,157
1261,0,157
1262,0,157
1263,0,157
1264,0,158
1265,0,158
1266,0,158
1267,0,158
1268,0,158
1269,0,158
1270,0,158
1271,0,158
1272,0,159
1273,0,159
1274,0,159
1275,0,159
1276,0,159
1277,0,159
1278,0,159
1279,0,159
1280,0,160
1281,0,160
1282,0,160
1283,0,160
1284,0,160
1285,0,160
1286,0,160
1287,0,160
1288,0,161
1289,0,161
1290,0,161
1291,0,161
1292,0,161
1293,0,161
1294,0,161
1295,0,161
1296,0,162
1297,0,162
1298,0,162
1299,0,162
1300,0,162
1301,0,162
1302,0,162
1303,0,162
1304,0,163
1305,0,163
1306,0,163
1307,0,163
1308,0,163
1309,0,163
1310,0,163
1311,0,163
1312,0,164
1313,0,164
1314,0,164
1315,0,164
1316,0,164
1317,0,164
1318,0,164
1319,0,164
1320,0,165
1321,0,165
1322,0,165
1323,0,165
1324,0,165
1325,0,165
1326,0,165
1327,0,165
1328,0,166
1329,0,166
1330,0,166
1331,0,166
1332,0,166
1333,0,166
1334,0,166
1335,0,166
1336,0,167
1337,0,167
1338,0,167
1339,0,167
1340,0,167
1341,0,167
1342,0,167
1343,0,167
1344,0,168
1345,0,168
1346,0,168
1347,0,168
1348,0,168
1349,0,168
1350,0,168
1351,0,168
1352,0,169
1353,0,169
1354,0,169
1355,0,169
1356,0,169
1357,0,169
1358,0,169
1359,0,169
1360,0,170
1361,0,170
1362,0,170
1363,0,170
1364,0,170
1365,0,170
1366,0,170
1367,0,170
1368,0,171
1369,0,171
1370,0,171
1371,0,171
1372,0,171
1373,0,171
1374,0,171
1375,0,171
1376,0,172
1377,0,172
1378,0,172
1379,0,172
1380,0,172
1381,0,172
1382,0,172
1383,0,172
1384,0,173
1385,0,173
1386,0,173
1387,0,173
1388,0,173
1389,0,173
1390,0,173
1391,0,173
1392,0,174
1393,0,174
1394,0,174
1395,0,174
1396,0,174
1397,0,174
1398,0,174
1399,0,174
1400,0,175
1401,0,175
1402,0,175
1403,0,175
1404,0,175
1405,0,175
1406,0,175
1407,0,175
1408,0,176
1409,0,176
1410,0,176
1411,0,176
1412,0,176
1413,0,176
1414,0,176
1415,0,176
1416,0,177
1417,0,177
1418,0,177
1419,0,177
1420,0,177
1421,0,177
1422,0,177
1423,0,177
1424,0,178
1425,0,178
1426,0,178
1427,0,178
1428,0,178
1429,0,178
1430,0,178
1431,0,178
1432,0,179
1433,0,179
1434,0,179
1435,0,179
1436,0,179
1437,0,179
1438,0,179
1439,0,179
1440,0,180
1441,0,180
1442,0,180
1443,0,180
1444,0,180
1445,0,180
1446,0,180
1447,0,180
1448,0,181
1449,0,181
1450,0,181
1451,0,181
1452,0,181
1453,0,181
1454,0,181
1455,0,181
1456,0,182
1457,0,182
1458,0,182
1459,0,182
1460,0,182
1461,0,182
1462,0,182
1463,0,182
1464,0,183
1465,0,183
1466,0,183
1467,0,183
1468,0,183
1469,0,183
1470,0,183
1471,0,183
1472,0,184
1473,0,184
1474,0,184
1475,0,184
1476,0,184
1477,0,184
1478,0,184
1479,0,184
1480,0,185
1481,0,185
1482,0,185
1483,0,185
1484,0,185
1485,0,185
1486,0,185
1487,0,185
1488,0,186
1489,0,186
1490,0,186
1491,0,186
1492,0,186
1493,0,186
1494,0,186
1495,0,186
1496,0,187
1497,0,187
1498,0,187
1499,0,187
1500,0,187
1501,0,187
1502,0,187
1503,0,187
1504,0,188
1505,0,188
1506,0,188
1507,0,188
1508,0,188
1509,0,188
1510,0,188
1511,0,188
1512,0,189
1513,0,189
1514,0,189
1515,0,189
1516,0,189
1517,0,189
1518,0,189
1519,0,189
1520,0,190
1521,0,190
1522,0,190
1523,0,190
1524,0,190
1525,0,190
1526,0,190
1527,0,190
1528,0,191
1529,0,191
1530,0,191
1531,0,191
1532,0,191
1533,0,191
1534,0,191
1535,0,191
1536,0,192
1537,0,192
1538,0,192
1539,0,192
1540,0,192
1541,0,192
1542,0,192
1543,0,192
1544,0,193
1545,0,193
1546,0,193
1547,0,193
1548,0,193
1549,0,193
1550,0,193
1551,0,193
1552,0,194
1553,0,194
1554,0,194
1555,0,194
1556,0,194
1557,0,194
1558,0,194
1559,0,194
1560,0,195
1561,0,195
1562,0,195
1563,0,195
1564,0,195
1565,0,195
1566,0,195
1567,0,195
1568,0,196
1569,0,196
1570,0,196
1571,0,196
1572,0,196
1573,0,196
1574,0,196
1575,0,196
1576,0,197
1577,0,197
1578,0,197
1579,0,197
1580,0,197
1581,0,197
1582,0,197
1583,0,197
1584,0,198
1585,0,198
1586,0,198
1587,0,198
1588,0,198
1589,0,198
1590,0,198
1591,0,198
1592,0,199
1593,0,199
1594,0,199
1595,0,199
1596,0,199
1597,0,199
1598,0,199
1599,0,199
1600,0,200
1601,0,200
1602,0,200
1603,0,200
1604,0,200
1605,0,200
1606,0,200
1607,0,200
1608,0,201
1609,0,201
1610,0,201
1611,0,201
1612,0,201
1613,0,201
1614,0,201
1615,0,201
1616,0,202
1617,0,202
1618,0,202
1619,0,202
1620,0,202
1621,0,202
1622,0,202
1623,0,202
1624,0,203
1625,0,203
1626,0,203
1627,0,203
1628,0,203
1629,0,203
1630,0,203
1631,0,203
1632,0,204
1633,0,204
1634,0,204
1635,0,204
1636,0,204
1637,0,204
1638,0,204
1639,0,204
1640,0,205
1641,0,205
1642,0,205
1643,0,205
1644,0,205
1645,0,205
1646,0,205
1647,0,205
1648,0,206
1649,0,206
1650,0,206
1651,0,206
1652,0,206
1653,0,206
1654,0,206
1655,0,206
1656,0,207
1657,0,207
1658,0,207
1659,0,207
1660,0,207
1661,0,207
1662,0,207
1663,0,207
1664,0,208
1665,0,208
1666,0,208
1667,0,208
1668,0,208
1669,0,208
1670,0,208
1671,0,208
1672,0,209
1673,0,209
1674,0,209
1675,0,209
1676,0,209
1677,0,209
1678,0,209
1679,0,209
1680,0,210
1681,0,210
1682,0,210
1683,0,210
1684,0,210
1685,0,210
1686,0,210
1687,0,210
1688,0,211
1689,0,211
1690,0,211
1691,0,211
1692,0,211
1693,0,211
1694,0,211
1695,0,211
1696,0,212
1697,0,212
1698,0,212
1699,0,212
1700,0,212
1701,0,212
1702,0,212
1703,0,212
1704,0,213
1705,0,213
1706,0,213
1707,0,213
1708,0,213
1709,0,213
1710,0,213
1711,0,213
1712,0,214
1713,0,214
1714,0,214
1715,0,214
1716,0,214
1717,0,214
1718,0,214
1719,0,214
1720,0,215
1721,0,215
1722,0,215
1723,0,215
1724,0,215
1725,0,215
1726,0,215
1727,0,215
1728,0,216
1729,0,216
1730,0,216
1731,0,216
1732,0,216
1733,0,216
1734,0,216
1735,0,216
1736,0,217
1737,0,217
1738,0,217
1739,0,217
1740,0,217
1741,0,217
1742,0,217
1743,0,217
1744,0,218
1745,0,218
1746,0,218
1747,0,218
1748,0,218
1749,0,218
1750,0,218
1751,0,218
1752,0,219
1753,0,219
1754,0,219
1755,0,219
1756,0,219
1757,0,219
1758,0,219
1759,0,219
1760,0,220
1761,0,220
1762,0,220
1763,0,220
1764,0,220
1765,0,220
1766,0,220
1767,0,220
1768,0,221
1769,0,221
1770,0,221
1771,0,221
1772,0,221
1773,0,221
1774,0,221
1775,0,221
1776,0,222
1777,0,222
1778,0,222
1779,0,222
1780,0,222
1781,0,222
1782,0,222
1783,0,222
1784,0,223
1785,0,223
1786,0,223
1787,0,223
1788,0,223
1789,0,223
1790,0,223
1791,0,223
1792,0,224
1793,0,224
1794,0,224
1795,0,224
1796,0,224
1797,0,224
1798,0,224
1799,0,224
1800,0,225
1801,0,225
1802,0,225
1803,0,225
1804,0,225
1805,0,225
1806,0,225
1807,0,225
1808,0,226
1809,0,226
1810,0,226
1811,0,226
1812,0,226
1813,0,226
1814,0,226
1815,0,226
1816,0,227
1817,0,227
1818,0,227
1819,0,227
1820,0,227
1821,0,227
1822,0,227
1823,0,227
1824,0,228
1825,0,228
1826,0,228
1827,0,228
1828,0,228
1829,0,228
1830,0,228
1831,0,228
1832,0,229
1833,0,229
1834,0,229
1835,0,229
1836,0,229
1837,0,229
1838,0,229
1839,0,229
1840,0,230
1841,0,230
1842,0,230
1843,0,230
1844,0,230
1845,0,230
1846,0,230
1847,0,230
1848,0,231
1849,0,231
1850,0,231
1851,0,231
1852,0,231
1853,0,231
1854,0,231
1855,0,231
1856,0,232
1857,0,232
1858,0,232
1859,0,232
1860,0,232
1861,0,232
1862,0,232
1863,0,232
1864,0,233
1865,0,233
1866,0,233
1867,0,233
1868,0,233
1869,0,233
1870,0,233
1871,0,233
1872,0,234
1873,0,234
1874,0,234
1875,0,234
1876,0,234
1877,0,234
1878,0,234
1879,0,234
1880,0,235
1881,0,235
1882,0,235
1883,0,235
1884,0,235
1885,0,235
1886,0,235
1887,0,235
1888,0,236
1889,0,236
1890,0,236
1891,0,236
1892,0,236
1893,0,236
1894,0,236
1895,0,236
1896,0,237
1897,0,237
1898,0,237
1899,0,237
1900,0,237
1901,0,237
1902,0,237
1903,0,237
1904,0,238
1905,0,238
1906,0,238
1907,0,238
1908,0,238
1909,0,238
1910,0,238
1911,0,238
1912,0,239
1913,0,239
1914,0,239
1915,0,239
1916,0,239
1917,0,239
1918,0,239
1919,0,239
1920,0,240
1921,0,240
1922,0,240
1923,0,240
1924,0,240
1925,0,240
1926,0,240
1927,0,240
1928,0,241
1929,0,241
1930,0,241
1931,0,241
1932,0,241
1933,0,241
1934,0,241
1935,0,241
1936,0,242
1937,0,242
1938,0,242
1939,0,242
1940,0,242
1941,0,242
1942,0,242
1943,0,242
1944,0,243
1945,0,243
1946,0,243
1947,0,243
1948,0,243
1949,0,243
1950,0,243
1951,0,243
1952,0,244
1953,0,244
1954,0,244
1955,0,244
1956,0,244
1957,0,244
1958,0,244
1959,0,244
1960,0,245
1961,0,245
1962,0,245
1963,0,245
1964,0,245
1965,0,245
1966,0,245
1967,0,245
1968,0,246
1969,0,246
1970,0,246
1971,0,246
1972,0,246
1973,0,246
1974,0,246
1975,0,246
1976,0,247
1977,0,247
1978,0,247
1979,0,247
1980,0,247
1981,0,247
1982,0,247
1983,0,247
1984,0,248
1985,0,248
1986,0,248
1987,0,248
1988,0,248
1989,0,248
1990,0,248
1991,0,248
1992,0,249
1993,0,249
1994,0,249
1995,0,249
1996,0,249
1997,0,249
1998,0,249
1999,0,249
2000,0,250
2001,0,250
2002,0,250
2003,0,250
2004,0,250
2005,0,250
2006,0,250
2007,0,250
2008,0,251
2009,0,251
2010,0,251
2011,0,251
2012,0,251
2013,0,251
2014,0,251
2015,0,251
2016,0,252
2017,0,252
2018,0,252
2019,0,252
2020,0,252
2021,0,252
2022,0,252
2023,0,252
2024,0,253
2025,0,253
2026,0,253
2027,0,253
2028,0,253
2029,0,253
2030,0,253
2031,0,253
2032,0,254
2033,0,254
2034,0,254
2035,0,254
2036,0,254
2037,0,254
2038,0,254
2039,0,254
2040,0,255
2041,0,255
2042,0,255
2043,0,255
2044,0,255
2045,0,255
2046,0,255
2047,0,255
2048,0,256
2049,0,256
2050,0,256
2051,0,256
2052,0,256
2053,0,256
2054,0,256
2055,0,256
2056,0,257
2057,0,257
2058,0,257
2059,0,257
2060,0,257
2061,0,257
2062,0,257
2063,0,257
2064,0,258
2065,0,258
2066,0,258
2067,0,258
2068,0,258
2069,0,258
2070,0,258
2071,0,258
2072,0,259
2073,0,259
2074,0,259
2075,0,259
2076,0,259
2077,0,259
2078,0,259
2079,0,259
2080,0,260
2081,0,260
2082,0,260
2083,0,260
2084,0,260
2085,0,260
2086,0,260
2087,0,260
2088,0,261
2089,0,261
2090,0,261
2091,0,261
2092,0,261
2093,0,261
2094,0,261
2095,0,261
2096,0,262
2097,0,262
2098,0,262
2099,0,262
2100,0,262
2101,0,262
2102,0,262
2103,0,262
2104,0,263
2105,0,263
2106,0,263
2107,0,263
2108,0,263
2109,0,263
2110,0,263
2111,0,263
2112,0,264
2113,0,264
2114,0,264
2115,0,264
2116,0,264
2117,0,264
2118,0,264
2119,0,264
2120,0,265
2121,0,265
2122,0,265
2123,0,265
2124,0,265
2125,0,265
2126,0,265
2127,0,265
2128,0,266
2129,0,266
2130,0,266
2131,0,266
2132,0,266
2133,0,266
2134,0,266
2135,0,266
2136,0,267
2137,0,267
